comment_id,author,date,old_text,expected_label,cid,text,model_pred,vectors,signal_strength
z13xuxwywsewv3dvu23jgfig3um3ct5vv,KatyPerry TheQueenOfPop,2014-10-24T06:05:07,":: ATTENTION : WE NEED 10 Million Views More for FIREWORK to Reach 500M .. We have only 1 and half day left for katy's birtgday. Listen How it could be possible?? &gt;&gt;JUST Open different Tabs from Different Browser &gt;&gt;Dont Watch Full Video, Remember We dont have time on hand, Its Time Wasting. View it only for 30 sec. Plz thumbs up and share﻿",1,599,   attention   we need    million views more for firework to reach    m    we have only   and half day left for katy s birtgday  listen how it could be possible    gt  gt just open different tabs from different browser  gt  gt dont watch full video  remember we dont have time on hand  its time wasting  view it only for    sec  plz thumbs up and share,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z132wbtj1qazyhruq235g5wpgqqmfpgee,JS Scott,2015-03-08T21:22:08.901000,"if watching in 2015 subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span> ﻿",1,985,if watching in      subscribe to  span class  proflinkwrapper   span class  proflinkprefix     span  a class  proflink  href  https   plus google com                        oid                         supermariologan  a   span ,0,"-1,-1,-1,-1,-1,1,-1,-1,-1,1",2
z13cynorbtfoydmbx04cfxohsqzvh1jwnlc0k,احمد الهوارى,2014-10-24T09:55:30,(( rapid facebook )) the free version of all colors and is characterized by  fast and beauty download now https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,1,600,   rapid facebook    the free version of all colors and is characterized by  fast and beauty download now https   play google com store apps details id com rapid facebook magicdroid,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z13ujhk4nwzsf14jl04cgd3o5yrnindgc2s,kyle kops,2014-11-04T03:52:25,https://soundcloud.com/j-supt-fils-du-son/fucking-hostile﻿,1,641,https   soundcloud com j supt fils du son fucking hostile,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z133x1cptruyddomf230yx1zfwqhfzoxs04,Hude Deni,2014-10-25T08:13:25,HAPPY BIRTHDAY KATY :) http://giphy.com/gifs/birthday-flowers-happy-gw3JY2uqiaXKaQXS/fullscreen  (That´s not me)﻿,1,605,happy birthday katy    http   giphy com gifs birthday flowers happy gw jy uqiaxkaqxs fullscreen   thats not me ,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z12jwlxzxsa3srdwf04cftvx1rfjj1vrxms0k,themind blasters,2014-10-29T19:39:38,plz subscribe to my channel i need subs and if you do i will sub back i  need help﻿,1,624,plz subscribe to my channel i need subs and if you do i will sub back i  need help,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z12qxxchsv2oetuut22jwxur3tjjcvmw004,D Germain,2014-10-29T21:34:30,please look up DHG SONGS this is my playlist with a bunch of amazing songs ﻿,1,625,please look up dhg songs this is my playlist with a bunch of amazing songs ,0,"1,-1,-1,-1,-1,-1,0,-1,-1,-1",2
z12jwx2ikmq2hh05q04chpgannnofjzgxto0k,Alain Marius,2014-10-30T16:19:21,http://vimeo.com/106865403﻿,1,628,http   vimeo com          ,0,"-1,-1,-1,-1,-1,1,-1,-1,0,-1",2
z13hexio2vibenqip04cinuwsv2iifw5zeg,EDIN TIUL,2014-10-31T20:39:28,http://hackfbaccountlive.com/?ref=4344749﻿,1,634,http   hackfbaccountlive com  ref        ,0,"-1,-1,-1,-1,-1,1,-1,-1,0,-1",2
z12ohzkgtoreyzoqw04ccxgzxmnag3nhq5s,Danny Ly,2014-10-09T00:37:48,FREe ITunes Gift card http://shhort.com/a?r=x6J4gBrne﻿,1,542,free itunes gift card http   shhort com a r x j gbrne,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z13yele45yacxp1ux22muvvg2virwhwxh04,Magic Man,2014-10-06T19:57:32,DOWNLOAD RAPID FACEBOOK FOR FREE NOW https://play.google.com/store/apps/details?id=com.rapid.facebook.magicdroid﻿,1,536,download rapid facebook for free now https   play google com store apps details id com rapid facebook magicdroid,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z12ohnbxzqihgdywx04cdnkxpkzxfd5ie20,BMB Beats,2015-01-05T21:33:38.426000,"<a href=""http://www.gofundme.com/Helpmypitbull"">http://www.gofundme.com/Helpmypitbull</a> Can you please donate to help my pitbull PLEASE!!! I just need 50 dollars to take it to the vet!!!﻿",1,1048, a href  http   www gofundme com helpmypitbull  http   www gofundme com helpmypitbull  a  can you please donate to help my pitbull please    i just need    dollars to take it to the vet   ,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
z12hsdhwjqesj54wz04cc5aikwemsrarvak,Ben Romanucci,,Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿,1,1183,im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind  that he learned and rapped about and forgot before eminem spit his first ryme luv ya linz  e,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
LneaDw26bFsY5GVSw7Ysrp_qYtM0fQNxxmgXMIejcys,Pedazo Astur,,This guy win dollars sleeping... m m m he loves the planet its full of RETARDS,1,1205,this guy win dollars sleeping    m m m he loves the planet its full of retards,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z13pxhrhjrjqfzifz23bttvrnrifc3nhf04,"TelePricol - FUNNY VIDEOS,ЛУЧШИЕ ПРИКОЛЫ",2015-05-17T14:02:31.882000,SUBSCRIBE TO MY CHANNEL﻿,1,878,subscribe to my channel,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
LneaDw26bFt7RP87Zm4xWaDRwG5SE0XUHC_YBbvPQhQ,ultimatecleanmusic,,Subscribe to me for clean Eminem!,1,1201,subscribe to me for clean eminem ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,1",2
z12vzxcymvqtyrx3s22hi5ep1yq5cvmld,roflcopter2110,2014-09-19T23:18:41,http://thepiratebay.se/torrent/10626048/The.Expendables.3.2014.DVDScr.LEAKED.CLEAN.XviD.MP3-RARBG ﻿,1,490,http   thepiratebay se torrent          the expendables        dvdscr leaked clean xvid mp  rarbg ,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z12svdoikuuvivym122pu5prquvmvnfnk,Dávvvid ツ,2014-08-31T12:06:37.835000,Tuto to subscribe to my channel because you should sign up for 17 l please thank you I&#39;d do anything for you to sign up a lot of good video I usually do!﻿,1,1108,tuto to subscribe to my channel because you should sign up for    l please thank you i     d do anything for you to sign up a lot of good video i usually do ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z12xtzhzyr2lx53oo04cexm5vlrvxptiywo0k,sarah fitzgerald,2014-09-20T07:43:50,Please subscribe every sub gets a shout out tell me what type of videos u  want and I will try make it happen﻿,1,494,please subscribe every sub gets a shout out tell me what type of videos u  want and i will try make it happen,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z12mjlfh2wyzzzc3e22sehuzmmjmstlv2,Bilinmeyenin Bilinmeyeni,,Subscribe me Secret videos :D﻿,1,1198,subscribe me secret videos  d,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,1",2
z13ajrlbklm5jlxxt04cjx2rktq0y1kxmy40k,santi1525 deadzone,2015-03-01T01:10:37.298000,subscribe to my chanell﻿,1,992,subscribe to my chanell,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
z12sfnzallq5t5iki23gfbjb0ynxgxjyc04,Vincent Lenzi,2014-09-22T23:23:33,Free itunes $25 giftcard codes: http://shhort.com/a?r=OOCnjqU2b﻿,1,507,free itunes     giftcard codes  http   shhort com a r oocnjqu b,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z12qslfpnzyytzhfs23sxzpo0zjnibzw404,awsome models,,plese subscribe to me﻿,1,1191,plese subscribe to me,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
z13tsligxuffvrxkz23qibyydnbagphm2,Terry Short,2015-05-23T11:46:55.624000,"Support the fight for your 4th amendment right to privacy in your home and business. Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=1m00s"">1:00</a> am this morning fighting for our Constitution.﻿",1,795,support the fight for your  th amendment right to privacy in your home and business  stop the nsa spying on americans with the un patriot act renewal  rand paul has spent      hours on the senate floor in a protest and filibuster fighting for our constitution that this nation is founded on  join the fight at rand paul dot com  spread the word  we have someone that cares about our nation  email your senators  congress men and women  tell them to support rand  tell the news to support rand too  senator rand paul was up until  a href  http   www youtube com watch v kq zr kcpj  amp t  m  s        a  am this morning fighting for our constitution ,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
z132jbmxfqm4fjysg23nwjfb2mv2vxnua,Decio Alves Martins,2015-06-05T19:29:20,"KATY PERRY, I AM THE ""DÉCIO CABELO"", ""DECIO HAIR"". I AM 60 YEARS OF AGE. I  DON""T HAVE FAMILY. I""M SINGLE. ALONE. HOMELESS. I WAS AN ALCOHOLIC: 15 AT  THE AGE OF 46. I AM AN INVISIBLE COMPOSER. MY DREAM IS TO RECORD MY SONGS.  COULD YOU HELP ME? PLEASE! PLEASE! I TRUST THAT THE YOU WILL GIVE ME A  CHANCE. I HAVE 109 VIDEOS IN THE YOUTUBE: deciocabelo canal. KATY PERRY, I  WAS BORN IN OCTOBER 25, TOO. THANK YOU VERY MUCH!!! DECIO HAIR.﻿",1,701,katy perry  i am the  dcio cabelo    decio hair   i am    years of age  i  don t have family  i m single  alone  homeless  i was an alcoholic     at  the age of     i am an invisible composer  my dream is to record my songs   could you help me  please  please  i trust that the you will give me a  chance  i have     videos in the youtube  deciocabelo canal  katy perry  i  was born in october     too  thank you very much    decio hair ,0,"1,-1,-1,-1,-1,-1,-1,1,-1,-1",2
z12avrn4pmaaw34bc04cjfhhjvuazn3w0qk0k,Chris Faith,,I personally have never been in a abusive relationship. I probably never will. I don&#39;t hit women. Mom has my dad used to hit my mom before he left. I can relate I&#39;m writing about one at the moment subscribe to hear it. EVERY fan counts.﻿,1,1188,i personally have never been in a abusive relationship  i probably never will  i don     t hit women  mom has my dad used to hit my mom before he left  i can relate i     m writing about one at the moment subscribe to hear it  every fan counts ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z124jvbxusjnsn2oi04cidm5hqmoftu4ovg0k,XxNorwegianELITEGaming xX,2015-01-31T20:56:05.396000,pleas subscribe on me for ps4 games video <br /><i>______________________________</i><br />if you have som tips so contact me on kik or skype<br /><i>______________________________</i><br />Kik: pander26<br />Skype: sander.nicolaysen2<br /><i>______________________</i><br />pleas subscribe on me and Kashoo Gaming﻿,1,1020,pleas subscribe on me for ps  games video br    i                                 i  br   if you have som tips so contact me on kik or skype br    i                                 i  br   kik  pander   br   skype  sander nicolaysen  br    i                         i  br   pleas subscribe on me and kashoo gaming,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z13uubvixwruz1bjo04cjzia5mn4jna5bo40k,Daniel Brave,2014-09-29T19:18:09,https://vimeo.com/107297364﻿,1,524,https   vimeo com          ,0,"-1,-1,-1,-1,-1,1,-1,-1,0,-1",2
z13jhp0bxqncu512g22wvzkasxmvvzjaz04,ElNino Melendez,2013-11-09T08:28:43,me shaking my sexy ass on my channel enjoy ^_^ ﻿,1,4,me shaking my sexy ass on my channel enjoy     ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z13zxxtwurq5cxuiz04cc5xapsypshtipdo,Elle xox,2014-08-20T02:55:54,Hiya😊 I just started YouTube and it would mean a lot if some of you could  subscribe and watch my first video?xx﻿,1,379,hiya i just started youtube and it would mean a lot if some of you could  subscribe and watch my first video xx,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,1",2
z13zjbvbeszjcvdsx22ww5cgcrydzlf5u04,ROB YSF,2014-11-06T09:15:12,reminds me of this song https://soundcloud.com/popaegis/wrenn-almond-eyes﻿,1,155,reminds me of this song https   soundcloud com popaegis wrenn almond eyes,0,"1,-1,-1,-1,-1,1,-1,-1,-1,-1",2
z122srjbvovwzxg0522yd1i4ty3kznxqs04,Warrdrew,2014-11-07T07:46:57,I'm here to check the views.. holy shit﻿,0,188,i m here to check the views   holy shit,1,"-1,1,-1,-1,-1,-1,1,-1,-1,-1",2
_2viQ_Qnc68YBtosyTVGLy_Fs4YYXoiWd5-wKXnaIw4,celebsongspoof,2013-10-27T19:00:17.015000,"Hey guys whats up? I found this app that lets you get free gift card vouchers like psn cards,X-box live cards and even amazon gift cards. For free! All you have to do is  simply just download the app from the app store. It is called juno wallet. All you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like 10 cents. Also, if you type in the code IM2458444. You will also start off with $0.25 free!! ",1,1765,hey guys whats up  i found this app that lets you get free gift card vouchers like psn cards x box live cards and even amazon gift cards  for free  all you have to do is  simply just download the app from the app store  it is called juno wallet  all you have to do is just sign up for the app and then complete a few surveys or just download some other free apps and you get money like    cents  also  if you type in the code im         you will also start off with       free   ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
_2viQ_Qnc6-FlNdROU4zIseFCr76DMg7l8N-trEo764,real money,2013-10-30T15:55:56.097000, subscribe to my feed,1,1763, subscribe to my feed,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
z12ktfsarrv0wdj3p22ifbxz3zn2fthhw04,Dave X,2014-01-20T10:12:07,....subscribe......  ......to my........  .....channel.......﻿,1,46,    subscribe              to my               channel       ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
_2viQ_Qnc68YSD3Jr7qwbu0qvY0HeLZysgcn6ievlLI,rijia babu,2013-11-02T15:17:41.037000,"Hey, have you tried &quot;DribblePROshot&quot; yet? Just do a search on Google. On their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time... It transformed Fausto into a substantially better football/soccer player...to the amazement of his team mates. Hopefully it works for you too.",1,1761,hey  have you tried  quot dribbleproshot quot  yet  just do a search on google  on their website you will find a useful free video demonstrating the right way to enormously improve your soccer or football skills in no time    it transformed fausto into a substantially better football soccer player   to the amazement of his team mates  hopefully it works for you too ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
_2viQ_Qnc6_J91n3DVA-4R9BjK8WFHtrJvrEn31ogGU,prem kumar,2013-11-03T11:15:28.071000,"Hi there, have you heard about DribbleProShot? Just do a search on Google. On their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time... It turned Nick into a much better football or soccer player...His team mates were definitily amazed! I hope it will help you also...",1,1760,hi there  have you heard about dribbleproshot  just do a search on google  on their web site you can watch a smart free video featuring the best way to significantly boost your football aka soccer skills in no time    it turned nick into a much better football or soccer player   his team mates were definitily amazed  i hope it will help you also   ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
_2viQ_Qnc6_ZYkMn1fS805Z6oy8ImeO6pSjMLAlwYfM,mile panika,2013-11-03T14:39:42.248000,"I absolutely adore watching football plus I’ve started earning income with out risk from claiming bonus deals. It’s a weird technique where you put money on something with one bookmakers and put money against it on Betfair. You acquire the bonus as income . A lad named Jim Vanstone is selecting the wagers free on his website Vanstone Secrets (Google it!). I have generated about 600 quid so far. And it’s free. I assume the bookmakers pay him to get new men and women, but it succeeds.",1,1758,i absolutely adore watching football plus ive started earning income with out risk from claiming bonus deals  its a weird technique where you put money on something with one bookmakers and put money against it on betfair  you acquire the bonus as income   a lad named jim vanstone is selecting the wagers free on his website vanstone secrets  google it    i have generated about     quid so far  and its free  i assume the bookmakers pay him to get new men and women  but it succeeds ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z12yu11xyumitzpho04cix1y3zn3ijrpcm40k,Chinsoman Films,2014-11-07T01:22:02,Please subscribe to me﻿,1,180,please subscribe to me,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
_2viQ_Qnc6978LweIjWZsjP3qK1bgFSYyumKWxPsq_I,Titan,2013-08-08T21:16:25.626000,"Subscribe me, I will? subscribe you back!!!",1,1904,subscribe me  i will  subscribe you back   ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
LneaDw26bFsdjmaguMUCSqsUShQZWX4FLU2c58BV1mM,diabeat diaBEAT,,I agree they are just damn spammers. They suck. Im trying to do the same and get known. I know the feeling. I will help you out and leave likes and comments on your page. I hope you could do the same and maybe subscribe to me that would be awesome thanks,1,1473,i agree they are just damn spammers  they suck  im trying to do the same and get known  i know the feeling  i will help you out and leave likes and comments on your page  i hope you could do the same and maybe subscribe to me that would be awesome thanks,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z12av324qzztf5tan04ci1kycxbnf3u4f4g,BeatBoxBaaa,2014-11-07T09:04:08,Have you tried a new social network TSU? This new social network has a  special thing.You can share the posts as well as on fb and twitter and even  to'll get paid You can registr here:  https://www.tsu.co/WORLDWIDE_LIFE﻿,1,191,have you tried a new social network tsu  this new social network has a  special thing you can share the posts as well as on fb and twitter and even  to ll get paid you can registr here   https   www tsu co worldwide life,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
_2viQ_Qnc6812QtCcbHa3ZgmjznXhr0Ar324LJpkSHE,Titan,2013-08-08T21:15:36.040000,"Subscribe me, I will? subscribe you back!!!",1,1905,subscribe me  i will  subscribe you back   ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z13mc51qfqeozdpun23kgri5kzjnjpitj,Callum Barr,2014-11-07T13:49:41,Subscribe to me plz plz plz plz plz plZ ﻿,1,200,subscribe to me plz plz plz plz plz plz ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z122f1fy5muwdxdxd04cexyxes3hh5hrifc,Squir3,2014-11-02T18:34:03,http://woobox.com/33gxrf/brt0u5 FREE CS GO!!!!﻿,1,81,http   woobox com   gxrf brt u  free cs go    ,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
z13szlz5sp2zw3fxc04cc3nbhlmjxnphivg0k,Robloxia Asap,2015-04-25T19:54:03.298000,Could Spanish people understand this?<br /><br />Any way&#39;s I how you doing subscribe to me I brake things<br /><br />-_-﻿,1,1750,could spanish people understand this  br    br   any way     s i how you doing subscribe to me i brake things br    br      ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z13ccrthzkqdhl0ia04cjvobvtmafbd53ow0k,Pro Video,2014-11-07T17:53:51,subscribe to me :) ﻿,1,212,subscribe to me    ,0,"-1,-1,-1,-1,-1,-1,-1,-1,0,1",2
z12tulsausq0ebatg22iy5cwzrvegr2ls,JD COKE,2014-11-08T02:24:02,"It's so hard, sad :( iThat little child Actor HWANG MINOO dancing very  active child is suffering from brain tumor, only 6 month left for him .Hard  to believe .. Keep praying everyone for our future superstar.  #StrongLittlePsY #Fighting  SHARE EVERYONE PRAYING FOR HIM http://ygunited.com/2014/11/08/little-psy-from-the-has-brain-tumor-6-months-left-to-live/ ﻿",1,248,it s so hard  sad    ithat little child actor hwang minoo dancing very  active child is suffering from brain tumor  only   month left for him  hard  to believe    keep praying everyone for our future superstar    stronglittlepsy  fighting  share everyone praying for him http   ygunited com            little psy from the has brain tumor   months left to live  ,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
z12yinh5ks2oinqzn04cctkgvvrohbrazvo0k,Rancy Gaming,2014-11-06T09:41:07,What free gift cards? Go here  http://www.swagbucks.com/p/register?rb=13017194﻿,1,156,what free gift cards  go here  http   www swagbucks com p register rb         ,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
_2viQ_Qnc6-lW0XpQ5szMbbKcq0fuK2p4lDhPbQpGn0,CC FootballWorld,2013-08-24T12:41:23.384000,Please go in and see our Channel and subscribe :-). It would be Nice mate.,1,1887,please go in and see our channel and subscribe      it would be nice mate ,0,"-1,-1,-1,-1,-1,-1,0,-1,-1,1",2
z131i1xypyunynkci22ijfxr2tuaf1nav04,Si Ham,2015-04-30T07:59:41.488000,"if you want to win money at hopme click here <a href=""https://www.paidverts.com/ref/sihaam01"">https://www.paidverts.com/ref/sihaam01</a> it&#39;s work 100/100﻿",1,1748,if you want to win money at hopme click here a href  https   www paidverts com ref sihaam    https   www paidverts com ref sihaam    a  it     s work        ,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
z135jnejqyylxvxc323tifugxr3idl1oq04,Monwar Sarkar,2014-11-04T00:18:07,Please help me go here http://www.gofundme.com/littlebrother﻿,1,98,please help me go here http   www gofundme com littlebrother,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
z13gsp34uumcdje4q04civk54zr4wr0gxjc,Lucky D.,2014-11-02T14:53:06,http://hackfbaccountlive.com/?ref=4604617﻿,1,77,http   hackfbaccountlive com  ref        ,0,"-1,-1,-1,-1,-1,1,-1,-1,0,-1",2
z13hgfzhnrj3sx0m222sfbo4drq1e5xyp04,Meth Lover,2014-11-03T20:32:26,http://binbox.io/1FIRo#123﻿,1,89,http   binbox io  firo    ,0,"-1,-1,-1,-1,-1,1,-1,-1,0,-1",2
_2viQ_Qnc6_38op-kBrdA4xwd0KSYefHqdbeuljSgzM,Krystian Konrad Moreński,2013-09-06T09:36:48.076000,"Part 2. Holy Mary, pray for us Holy Mother of God, pray for us Holy Virgin of virgins, pray for us Mother of Christ, pray for us Mother of divine grace, pray for us Mother most pure, pray for us Mother most chaste, pray for us Mother inviolate, pray for us Mother undefiled, pray for us Mother most amiable, pray for us Mother most admirable, pray for us Mother of good counsel, pray for us Mother of our Creator, pray for us Mother of our Redeemer, pray for us ",1,1862,part    holy mary  pray for us holy mother of god  pray for us holy virgin of virgins  pray for us mother of christ  pray for us mother of divine grace  pray for us mother most pure  pray for us mother most chaste  pray for us mother inviolate  pray for us mother undefiled  pray for us mother most amiable  pray for us mother most admirable  pray for us mother of good counsel  pray for us mother of our creator  pray for us mother of our redeemer  pray for us ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z13xslra3myri3jsn22hs1wxbyuvxplr004,Arianna Leighton,2014-11-03T23:02:47,"Does anyone here use gift cards like Amazon, itunes, psn, google play,  itunes, or any other gift cards? Then you'll be happy to know you can get  free gift card codes for free from an amazing site. Here is a $50 itunes  gift card code XXBB5TCZHM39HVZD﻿",1,94,does anyone here use gift cards like amazon  itunes  psn  google play   itunes  or any other gift cards  then you ll be happy to know you can get  free gift card codes for free from an amazing site  here is a     itunes  gift card code xxbb tczhm  hvzd,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
_2viQ_Qnc686iGqhAHKEeclAngy8MjvOxAo1hFpatHc,Krystian Konrad Moreński,2013-09-06T09:38:13.854000,"Part 5. Comforter of the afflicted, pray for us Help of Christians, pray for us Queen of Angels, pray for us Queen of Patriarchs, pray for us Queen of Prophets, pray for us Queen of Apostles, pray for us Queen of Martyrs, pray for us Queen of Confessors, pray for us Queen of Virgins, pray for us Queen of all Saints, pray for us Queen conceived without original sin, pray for us Queen of the most holy Rosary, pray for us Queen of the family, pray for us Queen of peace, pray for us ",1,1861,part    comforter of the afflicted  pray for us help of christians  pray for us queen of angels  pray for us queen of patriarchs  pray for us queen of prophets  pray for us queen of apostles  pray for us queen of martyrs  pray for us queen of confessors  pray for us queen of virgins  pray for us queen of all saints  pray for us queen conceived without original sin  pray for us queen of the most holy rosary  pray for us queen of the family  pray for us queen of peace  pray for us ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
_2viQ_Qnc68RkAwC42s4YBDdCJYELSb6UiuZri58Kn0,Charanjeet Singh,2013-09-06T12:13:12.642000,&quot;HELP THE HUMANITY WITH YOUR SIGN IN TO THIS LINK WITH YOUR WHOLEHEARTED SUPPORT IF YOU SAY &quot;NO&quot; TO DISCRIMINATION. “UNITED WE STAND “  WE WILL BRING THE CHANGE TOGETHER.  IMPOSSIBLE ITSELF SAYS I  M  POSSIBLE&quot;  YOU ARE THE WINNERS OF MY SUCCESS!CHEERS TO ALL MY LOVING BROTHERS AND SISTERS !  PLEASE SHARE THIS LINK ON FACEBOOK TO SUPPORT AGAINST DISCRIMINATION.  tinyurl(dot)com(slash)mxh2y77  FEAR NONE BUT GOD !!!,1,1860, quot help the humanity with your sign in to this link with your wholehearted support if you say  quot no quot  to discrimination  united we stand   we will bring the change together   impossible itself says i  m  possible quot   you are the winners of my success cheers to all my loving brothers and sisters    please share this link on facebook to support against discrimination   tinyurl dot com slash mxh y    fear none but god    ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z13osfxhtkfmwpxue234z3wimzmcs1k2x,Stefano Albanese,2014-11-02T12:04:36,http://www.guardalo.org/best-of-funny-cats-gatti-pazzi-e-divertenti-2013-5287/100000415527985/ ﻿,1,75,http   www guardalo org best of funny cats gatti pazzi e divertenti                            ,0,"-1,-1,-1,-1,-1,1,0,-1,-1,-1",2
_2viQ_Qnc6_7GI-VeVlj8gEzvkgATIX3jK-7J1kwWEY,Pyles Baxter,2013-10-03T00:21:52.191000," I really can&#39;t comprehend Miley Cyrus , she actually is a high profile and she tapes herself banging Today a video was leeched with her sucking and fucking The video has been posted at the celebrity website under :  miley-celeb-news.co.uk ",1,1816, i really can     t comprehend miley cyrus   she actually is a high profile and she tapes herself banging today a video was leeched with her sucking and fucking the video has been posted at the celebrity website under    miley celeb news co uk ,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
z13ky1cgzpjpvdpp004chhebvqnkhnpjmzo0k,Alessandro leite,2014-11-05T22:21:36,pls http://www10.vakinha.com.br/VaquinhaE.aspx?e=313327 help me get vip gun  cross fire al﻿,1,143,pls http   www   vakinha com br vaquinhae aspx e        help me get vip gun  cross fire al,0,"-1,-1,-1,-1,-1,1,-1,1,-1,-1",2
z13qgviizlv1d1c1422lylyahqz2h1zm5,Connor Groom,2014-11-04T18:00:07,sub me if you dont like the song﻿,1,108,sub me if you dont like the song,0,"1,-1,-1,-1,-1,-1,-1,1,-1,-1",2
z123jlf4lzjbgpbcr23yhxyqbpe3gxpvm,TIGERIO_,2014-11-04T19:46:38,EHI GUYS CAN YOU SUBSCRIBE IN MY CHANNEL? I AM A NEW YOUTUBER AND I PLAY  MINECRAFT THANKS GUYS!... SUBSCRIBE!﻿,1,111,ehi guys can you subscribe in my channel  i am a new youtuber and i play  minecraft thanks guys     subscribe ,0,"-1,-1,-1,-1,-1,-1,-1,1,-1,1",2
z121jvbjakmbehsys04ce5yj1y3hxx0hzsk0k,abdellah chafouai,2014-11-05T16:12:51,Discover song http://www.linkbucks.com/AcN2g﻿,1,129,discover song http   www linkbucks com acn g,0,"1,-1,-1,-1,-1,1,-1,-1,-1,-1",2
_2viQ_Qnc69wrsSgR2azuokmk5-WDQVVI2lCV-WqJGA,Hadrien Robalo Marques,2013-10-05T22:31:44.181000,The britishs called that soccer but you know the true word is football and the US Foot is called rugby. That works like that in EUW ( Germany/ Netherland/ France/ Portugal/ Belgium/ Spain/ ... ) Just because the Britishs don&#39;t agree to be like us because they are UNIQUE. That&#39;s the reason why they also refused to have euro (€) as money,1,1794,the britishs called that soccer but you know the true word is football and the us foot is called rugby  that works like that in euw   germany  netherland  france  portugal  belgium  spain        just because the britishs don     t agree to be like us because they are unique  that     s the reason why they also refused to have euro    as money,0,"-1,-1,-1,-1,-1,-1,0,1,-1,-1",2
