tid,attribute,correct_val
560,HospitalName,JACKSON HOSPITAL & CLINIC INC
560,Condition,Surgical Infection Prevention
561,City,MONTGOMERY
561,ZipCode,36106
561,State,AL
561,PhoneNumber,3342938000
561,MeasureCode,SCIP-INF-3
561,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
561,Stateavg,AL_SCIP-INF-3
561,ProviderNumber,10024
561,HospitalName,JACKSON HOSPITAL & CLINIC INC
561,Condition,Surgical Infection Prevention
562,City,MONTGOMERY
562,ZipCode,36106
562,State,AL
562,PhoneNumber,3342938000
562,MeasureCode,SCIP-INF-4
562,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
562,Stateavg,AL_SCIP-INF-4
562,ProviderNumber,10024
562,HospitalName,JACKSON HOSPITAL & CLINIC INC
562,Condition,Surgical Infection Prevention
563,City,MONTGOMERY
563,ZipCode,36106
563,State,AL
563,PhoneNumber,3342938000
563,MeasureCode,SCIP-INF-6
563,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
563,Stateavg,AL_SCIP-INF-6
563,ProviderNumber,10024
563,HospitalName,JACKSON HOSPITAL & CLINIC INC
563,Condition,Surgical Infection Prevention
564,City,MONTGOMERY
564,ZipCode,36106
564,State,AL
564,PhoneNumber,3342938000
564,MeasureCode,SCIP-VTE-1
564,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
564,Stateavg,AL_SCIP-VTE-1
564,ProviderNumber,10024
564,HospitalName,JACKSON HOSPITAL & CLINIC INC
564,Condition,Surgical Infection Prevention
565,City,MONTGOMERY
565,ZipCode,36106
565,State,AL
565,PhoneNumber,3342938000
565,MeasureCode,SCIP-VTE-2
565,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
565,Stateavg,AL_SCIP-VTE-2
565,ProviderNumber,10024
565,HospitalName,JACKSON HOSPITAL & CLINIC INC
565,Condition,Surgical Infection Prevention
566,City,VALLEY
566,ZipCode,36854
566,State,AL
566,PhoneNumber,3347561400
566,MeasureCode,AMI-1
566,MeasureName,Heart Attack Patients Given Aspirin at Arrival
566,Stateavg,AL_AMI-1
566,ProviderNumber,10025
566,HospitalName,G H LANIER MEMORIAL HOSPITAL
566,Condition,Heart Attack
567,City,VALLEY
567,ZipCode,36854
567,State,AL
567,PhoneNumber,3347561400
567,MeasureCode,AMI-2
567,MeasureName,Heart Attack Patients Given Aspirin at Discharge
567,Stateavg,AL_AMI-2
567,ProviderNumber,10025
567,HospitalName,G H LANIER MEMORIAL HOSPITAL
567,Condition,Heart Attack
568,City,VALLEY
568,ZipCode,36854
568,State,AL
568,PhoneNumber,3347561400
568,MeasureCode,AMI-3
568,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
568,Stateavg,AL_AMI-3
568,ProviderNumber,10025
568,HospitalName,G H LANIER MEMORIAL HOSPITAL
568,Condition,Heart Attack
569,City,VALLEY
569,ZipCode,36854
569,State,AL
569,PhoneNumber,3347561400
569,MeasureCode,AMI-4
569,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
569,Stateavg,AL_AMI-4
569,ProviderNumber,10025
569,HospitalName,G H LANIER MEMORIAL HOSPITAL
569,Condition,Heart Attack
570,City,VALLEY
570,ZipCode,36854
570,State,AL
570,PhoneNumber,3347561400
570,MeasureCode,AMI-5
570,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
570,Stateavg,AL_AMI-5
570,ProviderNumber,10025
570,HospitalName,G H LANIER MEMORIAL HOSPITAL
570,Condition,Heart Attack
571,City,VALLEY
571,ZipCode,36854
571,State,AL
571,PhoneNumber,3347561400
571,MeasureCode,AMI-7A
571,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
571,Stateavg,AL_AMI-7A
571,ProviderNumber,10025
571,HospitalName,G H LANIER MEMORIAL HOSPITAL
571,Condition,Heart Attack
572,City,VALLEY
572,ZipCode,36854
572,State,AL
572,PhoneNumber,3347561400
572,MeasureCode,AMI-8A
572,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
572,Stateavg,AL_AMI-8A
572,ProviderNumber,10025
572,HospitalName,G H LANIER MEMORIAL HOSPITAL
572,Condition,Heart Attack
573,City,VALLEY
573,ZipCode,36854
573,State,AL
573,PhoneNumber,3347561400
573,MeasureCode,HF-1
573,MeasureName,Heart Failure Patients Given Discharge Instructions
573,Stateavg,AL_HF-1
573,ProviderNumber,10025
573,HospitalName,G H LANIER MEMORIAL HOSPITAL
573,Condition,Heart Failure
574,City,VALLEY
574,ZipCode,36854
574,State,AL
574,PhoneNumber,3347561400
574,MeasureCode,HF-2
574,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
574,Stateavg,AL_HF-2
574,ProviderNumber,10025
574,HospitalName,G H LANIER MEMORIAL HOSPITAL
574,Condition,Heart Failure
575,City,VALLEY
575,ZipCode,36854
575,State,AL
575,PhoneNumber,3347561400
575,MeasureCode,HF-3
575,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
575,Stateavg,AL_HF-3
575,ProviderNumber,10025
575,HospitalName,G H LANIER MEMORIAL HOSPITAL
575,Condition,Heart Failure
576,City,VALLEY
576,ZipCode,36854
576,State,AL
576,PhoneNumber,3347561400
576,MeasureCode,HF-4
576,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
576,Stateavg,AL_HF-4
576,ProviderNumber,10025
576,HospitalName,G H LANIER MEMORIAL HOSPITAL
576,Condition,Heart Failure
577,City,VALLEY
577,ZipCode,36854
577,State,AL
577,PhoneNumber,3347561400
577,MeasureCode,PN-2
577,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
577,Stateavg,AL_PN-2
577,ProviderNumber,10025
577,HospitalName,G H LANIER MEMORIAL HOSPITAL
577,Condition,Pneumonia
578,City,VALLEY
578,ZipCode,36854
578,State,AL
578,PhoneNumber,3347561400
578,MeasureCode,PN-3B
578,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
578,Stateavg,AL_PN-3B
578,ProviderNumber,10025
578,HospitalName,G H LANIER MEMORIAL HOSPITAL
578,Condition,Pneumonia
579,City,VALLEY
579,ZipCode,36854
579,State,AL
579,PhoneNumber,3347561400
579,MeasureCode,PN-4
579,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
579,Stateavg,AL_PN-4
579,ProviderNumber,10025
579,HospitalName,G H LANIER MEMORIAL HOSPITAL
579,Condition,Pneumonia
580,City,VALLEY
580,ZipCode,36854
580,State,AL
580,PhoneNumber,3347561400
580,MeasureCode,PN-5C
580,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
580,Stateavg,AL_PN-5C
580,ProviderNumber,10025
580,HospitalName,G H LANIER MEMORIAL HOSPITAL
580,Condition,Pneumonia
581,City,VALLEY
581,ZipCode,36854
581,State,AL
581,PhoneNumber,3347561400
581,MeasureCode,PN-6
581,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
581,Stateavg,AL_PN-6
581,ProviderNumber,10025
581,HospitalName,G H LANIER MEMORIAL HOSPITAL
581,Condition,Pneumonia
582,City,VALLEY
582,ZipCode,36854
582,State,AL
582,PhoneNumber,3347561400
582,MeasureCode,PN-7
582,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
582,Stateavg,AL_PN-7
582,ProviderNumber,10025
582,HospitalName,G H LANIER MEMORIAL HOSPITAL
582,Condition,Pneumonia
583,City,VALLEY
583,ZipCode,36854
583,State,AL
583,PhoneNumber,3347561400
583,MeasureCode,SCIP-CARD-2
583,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
583,Stateavg,AL_SCIP-CARD-2
583,ProviderNumber,10025
583,HospitalName,G H LANIER MEMORIAL HOSPITAL
583,Condition,Surgical Infection Prevention
584,City,VALLEY
584,ZipCode,36854
584,State,AL
584,PhoneNumber,3347561400
584,MeasureCode,SCIP-INF-1
584,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
584,Stateavg,AL_SCIP-INF-1
584,ProviderNumber,10025
584,HospitalName,G H LANIER MEMORIAL HOSPITAL
584,Condition,Surgical Infection Prevention
585,City,VALLEY
585,ZipCode,36854
585,State,AL
585,PhoneNumber,3347561400
585,MeasureCode,SCIP-INF-2
585,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
585,Stateavg,AL_SCIP-INF-2
585,ProviderNumber,10025
585,HospitalName,G H LANIER MEMORIAL HOSPITAL
585,Condition,Surgical Infection Prevention
586,City,VALLEY
586,ZipCode,36854
586,State,AL
586,PhoneNumber,3347561400
586,MeasureCode,SCIP-INF-3
586,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
586,Stateavg,AL_SCIP-INF-3
586,ProviderNumber,10025
586,HospitalName,G H LANIER MEMORIAL HOSPITAL
586,Condition,Surgical Infection Prevention
587,City,VALLEY
587,ZipCode,36854
587,State,AL
587,PhoneNumber,3347561400
587,MeasureCode,SCIP-INF-4
587,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
587,Stateavg,AL_SCIP-INF-4
587,ProviderNumber,10025
587,HospitalName,G H LANIER MEMORIAL HOSPITAL
587,Condition,Surgical Infection Prevention
588,City,VALLEY
588,ZipCode,36854
588,State,AL
588,PhoneNumber,3347561400
588,MeasureCode,SCIP-INF-6
588,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
588,Stateavg,AL_SCIP-INF-6
588,ProviderNumber,10025
588,HospitalName,G H LANIER MEMORIAL HOSPITAL
588,Condition,Surgical Infection Prevention
589,City,VALLEY
589,ZipCode,36854
589,State,AL
589,PhoneNumber,3347561400
589,MeasureCode,SCIP-VTE-1
589,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
589,Stateavg,AL_SCIP-VTE-1
589,ProviderNumber,10025
589,HospitalName,G H LANIER MEMORIAL HOSPITAL
589,Condition,Surgical Infection Prevention
590,City,VALLEY
590,ZipCode,36854
590,State,AL
590,PhoneNumber,3347561400
590,MeasureCode,SCIP-VTE-2
590,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
590,Stateavg,AL_SCIP-VTE-2
590,ProviderNumber,10025
590,HospitalName,G H LANIER MEMORIAL HOSPITAL
590,Condition,Surgical Infection Prevention
591,City,ELBA
591,ZipCode,36323
591,State,AL
591,PhoneNumber,3348972257
591,MeasureCode,AMI-1
591,MeasureName,Heart Attack Patients Given Aspirin at Arrival
591,Stateavg,AL_AMI-1
591,ProviderNumber,10027
591,HospitalName,ELBA GENERAL HOSPITAL
591,Condition,Heart Attack
592,City,ELBA
592,ZipCode,36323
592,State,AL
592,PhoneNumber,3348972257
592,MeasureCode,AMI-2
592,MeasureName,Heart Attack Patients Given Aspirin at Discharge
592,Stateavg,AL_AMI-2
592,ProviderNumber,10027
592,HospitalName,ELBA GENERAL HOSPITAL
592,Condition,Heart Attack
593,City,ELBA
593,ZipCode,36323
593,State,AL
593,PhoneNumber,3348972257
593,MeasureCode,AMI-3
593,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
593,Stateavg,AL_AMI-3
593,ProviderNumber,10027
593,HospitalName,ELBA GENERAL HOSPITAL
593,Condition,Heart Attack
594,City,ELBA
594,ZipCode,36323
594,State,AL
594,PhoneNumber,3348972257
594,MeasureCode,AMI-4
594,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
594,Stateavg,AL_AMI-4
594,ProviderNumber,10027
594,HospitalName,ELBA GENERAL HOSPITAL
594,Condition,Heart Attack
595,City,ELBA
595,ZipCode,36323
595,State,AL
595,PhoneNumber,3348972257
595,MeasureCode,AMI-5
595,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
595,Stateavg,AL_AMI-5
595,ProviderNumber,10027
595,HospitalName,ELBA GENERAL HOSPITAL
595,Condition,Heart Attack
596,City,ELBA
596,ZipCode,36323
596,State,AL
596,PhoneNumber,3348972257
596,MeasureCode,AMI-7A
596,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
596,Stateavg,AL_AMI-7A
596,ProviderNumber,10027
596,HospitalName,ELBA GENERAL HOSPITAL
596,Condition,Heart Attack
597,City,ELBA
597,ZipCode,36323
597,State,AL
597,PhoneNumber,3348972257
597,MeasureCode,AMI-8A
597,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
597,Stateavg,AL_AMI-8A
597,ProviderNumber,10027
597,HospitalName,ELBA GENERAL HOSPITAL
597,Condition,Heart Attack
598,City,ELBA
598,ZipCode,36323
598,State,AL
598,PhoneNumber,3348972257
598,MeasureCode,HF-1
598,MeasureName,Heart Failure Patients Given Discharge Instructions
598,Stateavg,AL_HF-1
598,ProviderNumber,10027
598,HospitalName,ELBA GENERAL HOSPITAL
598,Condition,Heart Failure
599,City,ELBA
599,ZipCode,36323
599,State,AL
599,PhoneNumber,3348972257
599,MeasureCode,HF-2
599,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
599,Stateavg,AL_HF-2
599,ProviderNumber,10027
599,HospitalName,ELBA GENERAL HOSPITAL
599,Condition,Heart Failure
600,City,ELBA
600,ZipCode,36323
600,State,AL
600,PhoneNumber,3348972257
600,MeasureCode,HF-3
600,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
600,Stateavg,AL_HF-3
600,ProviderNumber,10027
600,HospitalName,ELBA GENERAL HOSPITAL
600,Condition,Heart Failure
601,City,ELBA
601,ZipCode,36323
601,State,AL
601,PhoneNumber,3348972257
601,MeasureCode,HF-4
601,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
601,Stateavg,AL_HF-4
601,ProviderNumber,10027
601,HospitalName,ELBA GENERAL HOSPITAL
601,Condition,Heart Failure
602,City,ELBA
602,ZipCode,36323
602,State,AL
602,PhoneNumber,3348972257
602,MeasureCode,PN-2
602,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
602,Stateavg,AL_PN-2
602,ProviderNumber,10027
602,HospitalName,ELBA GENERAL HOSPITAL
602,Condition,Pneumonia
603,City,ELBA
603,ZipCode,36323
603,State,AL
603,PhoneNumber,3348972257
603,MeasureCode,PN-3B
603,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
603,Stateavg,AL_PN-3B
603,ProviderNumber,10027
603,HospitalName,ELBA GENERAL HOSPITAL
603,Condition,Pneumonia
604,City,ELBA
604,ZipCode,36323
604,State,AL
604,PhoneNumber,3348972257
604,MeasureCode,PN-4
604,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
604,Stateavg,AL_PN-4
604,ProviderNumber,10027
604,HospitalName,ELBA GENERAL HOSPITAL
604,Condition,Pneumonia
605,City,ELBA
605,ZipCode,36323
605,State,AL
605,PhoneNumber,3348972257
605,MeasureCode,PN-5C
605,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
605,Stateavg,AL_PN-5C
605,ProviderNumber,10027
605,HospitalName,ELBA GENERAL HOSPITAL
605,Condition,Pneumonia
606,City,ELBA
606,ZipCode,36323
606,State,AL
606,PhoneNumber,3348972257
606,MeasureCode,PN-6
606,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
606,Stateavg,AL_PN-6
606,ProviderNumber,10027
606,HospitalName,ELBA GENERAL HOSPITAL
606,Condition,Pneumonia
607,City,ELBA
607,ZipCode,36323
607,State,AL
607,PhoneNumber,3348972257
607,MeasureCode,PN-7
607,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
607,Stateavg,AL_PN-7
607,ProviderNumber,10027
607,HospitalName,ELBA GENERAL HOSPITAL
607,Condition,Pneumonia
608,City,ELBA
608,ZipCode,36323
608,State,AL
608,PhoneNumber,3348972257
608,MeasureCode,SCIP-CARD-2
608,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
608,Stateavg,AL_SCIP-CARD-2
608,ProviderNumber,10027
608,HospitalName,ELBA GENERAL HOSPITAL
608,Condition,Surgical Infection Prevention
609,City,ELBA
609,ZipCode,36323
609,State,AL
609,PhoneNumber,3348972257
609,MeasureCode,SCIP-INF-1
609,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
609,Stateavg,AL_SCIP-INF-1
609,ProviderNumber,10027
609,HospitalName,ELBA GENERAL HOSPITAL
609,Condition,Surgical Infection Prevention
610,City,ELBA
610,ZipCode,36323
610,State,AL
610,PhoneNumber,3348972257
610,MeasureCode,SCIP-INF-2
610,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
610,Stateavg,AL_SCIP-INF-2
610,ProviderNumber,10027
610,HospitalName,ELBA GENERAL HOSPITAL
610,Condition,Surgical Infection Prevention
611,City,ELBA
611,ZipCode,36323
611,State,AL
611,PhoneNumber,3348972257
611,MeasureCode,SCIP-INF-3
611,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
611,Stateavg,AL_SCIP-INF-3
611,ProviderNumber,10027
611,HospitalName,ELBA GENERAL HOSPITAL
611,Condition,Surgical Infection Prevention
612,City,ELBA
612,ZipCode,36323
612,State,AL
612,PhoneNumber,3348972257
612,MeasureCode,SCIP-INF-4
612,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
612,Stateavg,AL_SCIP-INF-4
612,ProviderNumber,10027
612,HospitalName,ELBA GENERAL HOSPITAL
612,Condition,Surgical Infection Prevention
613,City,ELBA
613,ZipCode,36323
613,State,AL
613,PhoneNumber,3348972257
613,MeasureCode,SCIP-INF-6
613,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
613,Stateavg,AL_SCIP-INF-6
613,ProviderNumber,10027
613,HospitalName,ELBA GENERAL HOSPITAL
613,Condition,Surgical Infection Prevention
614,City,ELBA
614,ZipCode,36323
614,State,AL
614,PhoneNumber,3348972257
614,MeasureCode,SCIP-VTE-1
614,MeasureName,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
614,Stateavg,AL_SCIP-VTE-1
614,ProviderNumber,10027
614,HospitalName,ELBA GENERAL HOSPITAL
614,Condition,Surgical Infection Prevention
615,City,ELBA
615,ZipCode,36323
615,State,AL
615,PhoneNumber,3348972257
615,MeasureCode,SCIP-VTE-2
615,MeasureName,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
615,Stateavg,AL_SCIP-VTE-2
615,ProviderNumber,10027
615,HospitalName,ELBA GENERAL HOSPITAL
615,Condition,Surgical Infection Prevention
616,City,OPELIKA
616,ZipCode,36801
616,State,AL
616,PhoneNumber,3347493411
616,MeasureCode,AMI-1
616,MeasureName,Heart Attack Patients Given Aspirin at Arrival
616,Stateavg,AL_AMI-1
616,ProviderNumber,10029
616,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
616,Condition,Heart Attack
617,City,OPELIKA
617,ZipCode,36801
617,State,AL
617,PhoneNumber,3347493411
617,MeasureCode,AMI-2
617,MeasureName,Heart Attack Patients Given Aspirin at Discharge
617,Stateavg,AL_AMI-2
617,ProviderNumber,10029
617,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
617,Condition,Heart Attack
618,City,OPELIKA
618,ZipCode,36801
618,State,AL
618,PhoneNumber,3347493411
618,MeasureCode,AMI-3
618,MeasureName,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
618,Stateavg,AL_AMI-3
618,ProviderNumber,10029
618,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
618,Condition,Heart Attack
619,City,OPELIKA
619,ZipCode,36801
619,State,AL
619,PhoneNumber,3347493411
619,MeasureCode,AMI-4
619,MeasureName,Heart Attack Patients Given Smoking Cessation Advice/Counseling
619,Stateavg,AL_AMI-4
619,ProviderNumber,10029
619,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
619,Condition,Heart Attack
620,City,OPELIKA
620,ZipCode,36801
620,State,AL
620,PhoneNumber,3347493411
620,MeasureCode,AMI-5
620,MeasureName,Heart Attack Patients Given Beta Blocker at Discharge
620,Stateavg,AL_AMI-5
620,ProviderNumber,10029
620,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
620,Condition,Heart Attack
621,City,OPELIKA
621,ZipCode,36801
621,State,AL
621,PhoneNumber,3347493411
621,MeasureCode,AMI-7A
621,MeasureName,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
621,Stateavg,AL_AMI-7A
621,ProviderNumber,10029
621,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
621,Condition,Heart Attack
622,City,OPELIKA
622,ZipCode,36801
622,State,AL
622,PhoneNumber,3347493411
622,MeasureCode,AMI-8A
622,MeasureName,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
622,Stateavg,AL_AMI-8A
622,ProviderNumber,10029
622,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
622,Condition,Heart Attack
623,City,OPELIKA
623,ZipCode,36801
623,State,AL
623,PhoneNumber,3347493411
623,MeasureCode,HF-1
623,MeasureName,Heart Failure Patients Given Discharge Instructions
623,Stateavg,AL_HF-1
623,ProviderNumber,10029
623,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
623,Condition,Heart Failure
624,City,OPELIKA
624,ZipCode,36801
624,State,AL
624,PhoneNumber,3347493411
624,MeasureCode,HF-2
624,MeasureName,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
624,Stateavg,AL_HF-2
624,ProviderNumber,10029
624,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
624,Condition,Heart Failure
625,City,OPELIKA
625,ZipCode,36801
625,State,AL
625,PhoneNumber,3347493411
625,MeasureCode,HF-3
625,MeasureName,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
625,Stateavg,AL_HF-3
625,ProviderNumber,10029
625,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
625,Condition,Heart Failure
626,City,OPELIKA
626,ZipCode,36801
626,State,AL
626,PhoneNumber,3347493411
626,MeasureCode,HF-4
626,MeasureName,Heart Failure Patients Given Smoking Cessation Advice/Counseling
626,Stateavg,AL_HF-4
626,ProviderNumber,10029
626,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
626,Condition,Heart Failure
627,City,OPELIKA
627,ZipCode,36801
627,State,AL
627,PhoneNumber,3347493411
627,MeasureCode,PN-2
627,MeasureName,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
627,Stateavg,AL_PN-2
627,ProviderNumber,10029
627,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
627,Condition,Pneumonia
628,City,OPELIKA
628,ZipCode,36801
628,State,AL
628,PhoneNumber,3347493411
628,MeasureCode,PN-3B
628,MeasureName,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
628,Stateavg,AL_PN-3B
628,ProviderNumber,10029
628,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
628,Condition,Pneumonia
629,City,OPELIKA
629,ZipCode,36801
629,State,AL
629,PhoneNumber,3347493411
629,MeasureCode,PN-4
629,MeasureName,Pneumonia Patients Given Smoking Cessation Advice/Counseling
629,Stateavg,AL_PN-4
629,ProviderNumber,10029
629,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
629,Condition,Pneumonia
630,City,OPELIKA
630,ZipCode,36801
630,State,AL
630,PhoneNumber,3347493411
630,MeasureCode,PN-5C
630,MeasureName,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
630,Stateavg,AL_PN-5C
630,ProviderNumber,10029
630,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
630,Condition,Pneumonia
631,City,OPELIKA
631,ZipCode,36801
631,State,AL
631,PhoneNumber,3347493411
631,MeasureCode,PN-6
631,MeasureName,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
631,Stateavg,AL_PN-6
631,ProviderNumber,10029
631,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
631,Condition,Pneumonia
632,City,OPELIKA
632,ZipCode,36801
632,State,AL
632,PhoneNumber,3347493411
632,MeasureCode,PN-7
632,MeasureName,Pneumonia Patients Assessed and Given Influenza Vaccination
632,Stateavg,AL_PN-7
632,ProviderNumber,10029
632,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
632,Condition,Pneumonia
633,City,OPELIKA
633,ZipCode,36801
633,State,AL
633,PhoneNumber,3347493411
633,MeasureCode,SCIP-CARD-2
633,MeasureName,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
633,Stateavg,AL_SCIP-CARD-2
633,ProviderNumber,10029
633,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
633,Condition,Surgical Infection Prevention
634,City,OPELIKA
634,ZipCode,36801
634,State,AL
634,PhoneNumber,3347493411
634,MeasureCode,SCIP-INF-1
634,MeasureName,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
634,Stateavg,AL_SCIP-INF-1
634,ProviderNumber,10029
634,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
634,Condition,Surgical Infection Prevention
635,City,OPELIKA
635,ZipCode,36801
635,State,AL
635,PhoneNumber,3347493411
635,MeasureCode,SCIP-INF-2
635,MeasureName,surgery patients who were given the  right kind  of antibiotic to help prevent infection
635,Stateavg,AL_SCIP-INF-2
635,ProviderNumber,10029
635,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
635,Condition,Surgical Infection Prevention
636,City,OPELIKA
636,ZipCode,36801
636,State,AL
636,PhoneNumber,3347493411
636,MeasureCode,SCIP-INF-3
636,MeasureName,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
636,Stateavg,AL_SCIP-INF-3
636,ProviderNumber,10029
636,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
636,Condition,Surgical Infection Prevention
637,City,OPELIKA
637,ZipCode,36801
637,State,AL
637,PhoneNumber,3347493411
637,MeasureCode,SCIP-INF-4
637,MeasureName,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
637,Stateavg,AL_SCIP-INF-4
637,ProviderNumber,10029
637,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
637,Condition,Surgical Infection Prevention
638,City,OPELIKA
638,ZipCode,36801
638,State,AL
638,PhoneNumber,3347493411
638,MeasureCode,SCIP-INF-6
638,MeasureName,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
638,Stateavg,AL_SCIP-INF-6
638,ProviderNumber,10029
638,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
638,Condition,Surgical Infection Prevention
639,City,OPELIKA
639,ZipCode,36801
639,State,AL
639,PhoneNumber,3347493411
